id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
75;scraping mother;requests;1566992098.387079;-1.6780788898468018;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or690-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or690-Mother-Copenhagen_Zealand.html;1292735;200;True;
76;scraping mother;requests;1566992103.425073;-1.5246829986572266;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or700-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or700-Mother-Copenhagen_Zealand.html;1294429;200;True;
77;scraping mother;requests;1566992108.3078122;-1.5038719177246094;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or710-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or710-Mother-Copenhagen_Zealand.html;1291222;200;True;
78;scraping mother;requests;1566992113.42946;-1.4927310943603516;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or720-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or720-Mother-Copenhagen_Zealand.html;1295439;200;True;
79;scraping mother;requests;1566992118.655551;-1.649440050125122;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or730-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or730-Mother-Copenhagen_Zealand.html;1295908;200;True;
80;scraping mother;requests;1566992124.5140128;-1.5297002792358398;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or740-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or740-Mother-Copenhagen_Zealand.html;1293337;200;True;
81;scraping mother;requests;1566992129.5297081;-1.4286420345306396;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or750-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or750-Mother-Copenhagen_Zealand.html;1304255;200;True;
82;scraping mother;requests;1566992133.836266;-1.4653658866882324;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or760-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or760-Mother-Copenhagen_Zealand.html;1291526;200;True;
83;scraping mother;requests;1566992138.136131;-1.466308832168579;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or770-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or770-Mother-Copenhagen_Zealand.html;1294191;200;True;
84;scraping mother;requests;1566992142.248693;-1.6466319561004639;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or780-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or780-Mother-Copenhagen_Zealand.html;1293389;200;True;
85;scraping mother;requests;1566992146.559347;-1.4886610507965088;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or790-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or790-Mother-Copenhagen_Zealand.html;1293124;200;True;
86;scraping mother;requests;1566992151.414759;-1.6488430500030518;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or800-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or800-Mother-Copenhagen_Zealand.html;1299692;200;True;
87;scraping mother;requests;1566992156.340779;-1.4769368171691895;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or810-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or810-Mother-Copenhagen_Zealand.html;1295436;200;True;
88;scraping mother;requests;1566992161.1695209;-1.5384411811828613;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or820-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or820-Mother-Copenhagen_Zealand.html;1291035;200;True;
89;scraping mother;requests;1566992166.0627918;-1.531623363494873;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or830-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or830-Mother-Copenhagen_Zealand.html;1292960;200;True;
90;scraping mother;requests;1566992170.9502258;-1.437446117401123;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or840-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or840-Mother-Copenhagen_Zealand.html;1295030;200;True;
91;scraping mother;requests;1566992175.74789;-1.49845290184021;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or850-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or850-Mother-Copenhagen_Zealand.html;1291348;200;True;
92;scraping mother;requests;1566992180.611632;-1.454223871231079;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or860-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or860-Mother-Copenhagen_Zealand.html;1296319;200;True;
93;scraping mother;requests;1566992185.525304;-1.4585678577423096;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or870-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or870-Mother-Copenhagen_Zealand.html;1293256;200;True;
94;scraping mother;requests;1566992190.434197;-1.4927191734313965;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or880-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or880-Mother-Copenhagen_Zealand.html;1291375;200;True;
95;scraping mother;requests;1566992195.472907;-1.5459139347076416;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or890-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or890-Mother-Copenhagen_Zealand.html;1294044;200;True;
96;scraping mother;requests;1566992200.982381;-1.4620029926300049;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or900-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or900-Mother-Copenhagen_Zealand.html;1291944;200;True;
97;scraping mother;requests;1566992206.015319;-1.6592068672180176;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or910-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or910-Mother-Copenhagen_Zealand.html;1294543;200;True;
98;scraping mother;requests;1566992213.0799842;-1.4473066329956055;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or920-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or920-Mother-Copenhagen_Zealand.html;1293247;200;True;
99;scraping mother;requests;1566992217.9405131;-1.4460968971252441;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or930-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or930-Mother-Copenhagen_Zealand.html;1292649;200;True;
100;scraping mother;requests;1566992222.6946208;-1.4505751132965088;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or940-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or940-Mother-Copenhagen_Zealand.html;1291008;200;True;
101;scraping mother;requests;1566992227.5135832;-1.6484370231628418;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or950-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or950-Mother-Copenhagen_Zealand.html;1291063;200;True;
102;scraping mother;requests;1566992233.100117;-1.4827229976654053;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or960-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or960-Mother-Copenhagen_Zealand.html;1294761;200;True;
103;scraping mother;requests;1566992238.173943;-1.5563809871673584;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or970-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or970-Mother-Copenhagen_Zealand.html;1292709;200;True;
104;scraping mother;requests;1566992243.1076522;-1.5167899131774902;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or980-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or980-Mother-Copenhagen_Zealand.html;1292674;200;True;
105;scraping mother;requests;1566992248.061177;-1.4365270137786865;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or990-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or990-Mother-Copenhagen_Zealand.html;1292427;200;True;
106;scraping mother;requests;1566992252.788678;-1.5341439247131348;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1000-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1000-Mother-Copenhagen_Zealand.html;1293461;200;True;
107;scraping mother;requests;1566992257.855655;-1.4627330303192139;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1010-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1010-Mother-Copenhagen_Zealand.html;1292759;200;True;
108;scraping mother;requests;1566992262.794608;-1.4911658763885498;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1020-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1020-Mother-Copenhagen_Zealand.html;1290791;200;True;
109;scraping mother;requests;1566992268.467785;-1.4726369380950928;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1030-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1030-Mother-Copenhagen_Zealand.html;1296410;200;True;
110;scraping mother;requests;1566992273.378829;-1.402198076248169;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1040-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1040-Mother-Copenhagen_Zealand.html;1293556;200;True;
111;scraping mother;requests;1566992278.251338;-1.8117501735687256;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1050-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1050-Mother-Copenhagen_Zealand.html;1295655;200;True;
112;scraping mother;requests;1566992283.411969;-1.596601963043213;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1060-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1060-Mother-Copenhagen_Zealand.html;1293151;200;True;
113;scraping mother;requests;1566992288.437213;-1.4288229942321777;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1070-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1070-Mother-Copenhagen_Zealand.html;1292584;200;True;
114;scraping mother;requests;1566992293.3472881;-1.8653318881988525;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1080-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1080-Mother-Copenhagen_Zealand.html;1296292;200;True;
115;scraping mother;requests;1566992298.5379431;-1.5900819301605225;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1090-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1090-Mother-Copenhagen_Zealand.html;1293315;200;True;
116;scraping mother;requests;1566992305.045394;-1.4581811428070068;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1100-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1100-Mother-Copenhagen_Zealand.html;1292672;200;True;
117;scraping mother;requests;1566992309.841373;-2.0635030269622803;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1110-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1110-Mother-Copenhagen_Zealand.html;1295766;200;True;
118;scraping mother;requests;1566992315.289514;-1.4466009140014648;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1120-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1120-Mother-Copenhagen_Zealand.html;1291088;200;True;
119;scraping mother;requests;1566992320.111786;-1.5215041637420654;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1130-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1130-Mother-Copenhagen_Zealand.html;1293915;200;True;
120;scraping mother;requests;1566992325.886119;-2.4212520122528076;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1140-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1140-Mother-Copenhagen_Zealand.html;1294925;200;True;
121;scraping mother;requests;1566992331.651467;-1.5791947841644287;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1150-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1150-Mother-Copenhagen_Zealand.html;1301827;200;True;
122;scraping mother;requests;1566992336.5456798;-1.4984760284423828;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1160-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1160-Mother-Copenhagen_Zealand.html;1306284;200;True;
123;scraping mother;requests;1566992341.501724;-1.7615132331848145;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1170-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1170-Mother-Copenhagen_Zealand.html;1292876;200;True;
124;scraping mother;requests;1566992346.653476;-1.5002119541168213;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1180-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1180-Mother-Copenhagen_Zealand.html;1297530;200;True;
125;scraping mother;requests;1566992351.563967;-1.5058128833770752;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1190-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1190-Mother-Copenhagen_Zealand.html;1297181;200;True;
126;scraping mother;requests;1566992356.47147;-2.9286258220672607;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1200-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1200-Mother-Copenhagen_Zealand.html;1295828;200;True;
127;scraping mother;requests;1566992363.010773;-3.1095521450042725;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1210-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1210-Mother-Copenhagen_Zealand.html;1283594;200;True;
128;scraping mother;requests;1566992369.7540429;-1.771286964416504;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1220-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290908;200;True;
129;scraping mother;requests;1566992375.758615;-1.7178230285644531;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1230-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292707;200;True;
130;scraping mother;requests;1566992381.1397161;-1.7444159984588623;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1240-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290973;200;True;
131;scraping mother;requests;1566992386.540781;-1.7919890880584717;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1250-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292743;200;True;
132;scraping mother;requests;1566992391.960556;-2.1737968921661377;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1260-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292677;200;True;
133;scraping mother;requests;1566992398.911644;-2.913875102996826;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1270-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292725;200;True;
134;scraping mother;requests;1566992405.710046;-1.941303014755249;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1280-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292694;200;True;
135;scraping mother;requests;1566992411.457671;-1.8154969215393066;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1290-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292701;200;True;
136;scraping mother;requests;1566992416.944715;-1.9001119136810303;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1300-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292726;200;True;
137;scraping mother;requests;1566992422.4789581;-1.7623298168182373;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1310-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290976;200;True;
138;scraping mother;requests;1566992427.940256;-1.7246358394622803;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1320-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290916;200;True;
139;scraping mother;requests;1566992433.412336;-1.8647687435150146;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1330-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290953;200;True;
140;scraping mother;requests;1566992438.9619992;-2.274411678314209;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1340-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292701;200;True;
141;scraping mother;requests;1566992444.899489;-1.803205966949463;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1350-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290935;200;True;
142;scraping mother;requests;1566992450.536335;-1.9653139114379883;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1360-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292686;200;True;
143;scraping mother;requests;1566992456.19802;-2.1290740966796875;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1370-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292751;200;True;
144;scraping mother;requests;1566992461.921719;-2.5636610984802246;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1380-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292710;200;True;
145;scraping mother;requests;1566992468.159067;-1.7242982387542725;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1390-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290935;200;True;
146;scraping mother;requests;1566992473.681341;-2.196348190307617;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1400-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292720;200;True;
147;scraping mother;requests;1566992480.139167;-3.1852118968963623;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1410-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290969;200;True;
148;scraping mother;requests;1566992487.0974588;-1.8957712650299072;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1420-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292723;200;True;
149;scraping mother;requests;1566992492.9356859;-1.7870960235595703;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1430-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290943;200;True;
150;scraping mother;requests;1566992498.577541;-1.8455088138580322;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1440-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292762;200;True;
151;scraping mother;requests;1566992504.4892612;-1.8052079677581787;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1450-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290931;200;True;
152;scraping mother;requests;1566992510.412968;-2.0233540534973145;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1460-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292715;200;True;
153;scraping mother;requests;1566992516.35116;-2.530226945877075;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1470-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292702;200;True;
154;scraping mother;requests;1566992522.837089;-1.7589519023895264;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1480-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290969;200;True;
155;scraping mother;requests;1566992528.2787998;-1.7446074485778809;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1490-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292745;200;True;
156;scraping mother;requests;1566992533.618356;-1.7092258930206299;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1500-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292727;200;True;
157;scraping mother;requests;1566992538.199282;-1.7524480819702148;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1510-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290959;200;True;
158;scraping mother;requests;1566992543.1463192;-1.722963809967041;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1520-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292730;200;True;
159;scraping mother;requests;1566992547.893368;-1.73667311668396;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1530-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292724;200;True;
160;scraping mother;requests;1566992552.667538;-1.878000020980835;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1540-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290942;200;True;
161;scraping mother;requests;1566992557.692806;-2.02134108543396;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1550-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290937;200;True;
162;scraping mother;requests;1566992562.758592;-1.6898291110992432;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1560-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292714;200;True;
163;scraping mother;requests;1566992568.450977;-1.644373893737793;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1570-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290949;200;True;
164;scraping mother;requests;1566992573.3812768;-1.7954890727996826;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1580-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290949;200;True;
165;scraping mother;requests;1566992579.604703;-4.328129053115845;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1590-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290954;200;True;
166;scraping mother;requests;1566992587.550688;-1.7012290954589844;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1600-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290918;200;True;
